Date,000001.SS,^FCHI,^FTSE,^GDAXI,^GSPC,^GSPTSE,^KS11,^N225,^NSEI
2018-06-21,2940.5859375,5396.47021484375,7670.7998046875,12719.4501953125,2769.280029296875,16412.30078125,2370.580078125,22782.009765625,10809.599609375
2018-06-22,2891.968994140625,5389.31982421875,7689.39990234375,12579.7197265625,2764.169921875,16489.5,2357.39990234375,22535.650390625,10837.0
2018-06-25,2908.6240234375,5362.330078125,7682.2998046875,12518.8896484375,2742.93994140625,16384.80078125,2361.389892578125,22556.55078125,10831.0498046875
2018-06-26,2850.239990234375,5315.56005859375,7564.10009765625,12355.8603515625,2732.909912109375,16347.5,2358.010009765625,22368.779296875,10805.25
2018-06-27,2854.258056640625,5371.580078125,7633.89990234375,12439.91015625,2746.090087890625,16344.400390625,2358.7099609375,22356.5390625,10785.5
2018-06-28,2825.987060546875,5341.08984375,7632.2001953125,12375.3701171875,2724.340087890625,16218.0,2335.35009765625,22299.390625,10674.2001953125
2018-06-29,2848.3720703125,5357.9501953125,7706.60009765625,12382.8701171875,2743.260009765625,16304.2998046875,2329.580078125,22332.8203125,10723.0498046875
2018-07-03,2786.887939453125,5336.2001953125,7632.10009765625,12428.1396484375,2736.580078125,16346.099609375,2287.389892578125,21927.810546875,10713.2998046875
2018-07-05,2777.52294921875,5391.56982421875,7624.7998046875,12516.509765625,2737.830078125,16330.900390625,2274.739990234375,21751.5,10786.0498046875
2018-07-06,2768.8740234375,5393.4599609375,7631.2001953125,12508.080078125,2764.409912109375,16378.599609375,2283.75,21866.16015625,10816.349609375
2018-07-09,2815.7900390625,5418.9501953125,7697.5,12559.9697265625,2784.64990234375,16460.5,2294.610107421875,22105.94921875,10860.349609375
2018-07-10,2828.492919921875,5437.0498046875,7715.10009765625,12639.7900390625,2795.580078125,16553.80078125,2305.840087890625,22321.599609375,10956.900390625
2018-07-11,2794.360107421875,5396.7001953125,7692.0,12514.75,2785.909912109375,16464.0,2287.080078125,22044.619140625,10976.650390625
2018-07-12,2844.193115234375,5406.47998046875,7663.0,12505.2001953125,2799.219970703125,16577.099609375,2298.56005859375,22233.51953125,11078.2998046875
2018-07-13,2835.462890625,5439.56005859375,7716.2001953125,12583.7900390625,2804.530029296875,16586.5,2313.800048828125,22692.859375,11071.349609375
2018-07-16,2837.509033203125,5439.66015625,7667.7001953125,12604.240234375,2801.18994140625,16531.099609375,2317.840087890625,22692.859375,11019.5
2018-07-17,2806.9189453125,5426.77978515625,7641.10009765625,12688.5,2814.18994140625,16546.30078125,2306.070068359375,22832.220703125,11018.5
2018-07-18,2818.39501953125,5459.72021484375,7685.7001953125,12778.9599609375,2816.760009765625,16557.400390625,2319.389892578125,22949.3203125,11076.2001953125
2018-07-19,2805.010986328125,5444.18994140625,7702.89990234375,12759.419921875,2812.050048828125,16564.400390625,2300.179931640625,22926.470703125,11006.5
2018-07-20,2837.862060546875,5424.3701171875,7705.7998046875,12706.83984375,2809.699951171875,16498.599609375,2293.340087890625,22869.98046875,11030.25
2018-07-23,2863.571044921875,5385.830078125,7678.7998046875,12565.1201171875,2808.610107421875,16444.5,2289.610107421875,22507.169921875,11093.400390625
